basada,0,0,0,0,0
base,0,0,0,0,0
bases,0,0,0,0,0
bastante,0,0,0,0,0
bastón,0,0,0,0,0
basura,0,0,0,0,0
batalla,0,0,0,0,0
bc,0,0,0,0,0
beatriz,0,0,0,0,0
bebés,0,0,0,0,0
bello,0,0,0,0,0
benedicto,0,0,0,0,0
beneficiado,0,0,0,0,0
beneficiarios,0,0,0,0,0
beneficiarse,0,0,0,0,0
beneficio,0,0,0,0,0
beneplácito,0,0,0,0,0
bernal,0,0,0,0,0
biden,0,0,0,0,0
bien,0,0,0,0,0
bienes,0,0,0,0,0
bienestar,0,0,0,0,0
bifurcación,0,0,0,0,0
bilateral,0,0,0,0,0
bilaterales,0,0,0,0,0
bipartita,0,0,0,0,0
bishop,0,0,0,0,0
blanca,0,0,0,0,0
bloquear,0,0,0,0,0
bob,0,0,0,0,0
bogdanov,0,0,0,0,0
bolivariana,0,0,0,0,0
bolivariano,0,0,0,0,0
bonnie,0,0,0,0,0
borda,0,0,0,0,0
borde,0,0,0,0,0
bordo,0,0,0,0,0
borrador,0,0,0,0,0
borradores,0,0,0,0,0
botín,0,0,0,0,0
brasil,0,0,0,0,0
breve,0,0,0,0,0
brindar,0,0,0,0,0
brinden,0,0,0,0,0
broadcasting,0,0,0,0,0
bruselas,0,0,0,0,0
buen,0,0,0,0,0
burdas,0,0,0,0,0
burocracia,0,0,0,0,0
busca,0,0,0,0,0
buscado,0,0,0,0,0
buscamos,0,0,0,0,0
buscan,0,0,0,0,0
buscando,0,0,0,0,0
buscar,0,0,0,0,0
buscaría,0,0,0,0,0
bush,0,0,0,0,0
busquen,0,0,0,0,0
bálticos,0,0,0,0,0
bélicas,0,0,0,0,0
bélico,0,0,0,0,0
búsqueda,0,0,0,0,0
c,0,0,0,0,0
cabal,0,0,0,0,0
caballeros,0,0,0,0,0
cabello,0,0,0,0,0
cabeza,0,0,0,0,0
cabildo,0,0,0,0,0
cable,0,0,0,0,0
cables,0,0,0,0,0
cabo,0,0,0,0,0
cada,0,0,0,0,0
cadena,0,0,0,0,0
cadáver,0,0,0,0,0
calamidad,0,0,0,0,0
calderón,0,0,0,0,0
calidad,0,0,0,0,0
caliente,0,0,0,0,0
calificó,0,0,0,0,0
california,0,0,0,0,0
calle,0,0,0,0,0
calles,0,0,0,0,0
cambiar,0,0,0,0,0
cambio,0,0,0,0,0
cambios,0,0,0,0,0
camino,0,0,0,0,0
caminos,0,0,0,0,0
campamento,0,0,0,0,0
campaña,0,0,0,0,0
campañas,0,0,0,0,0
campo,0,0,0,0,0
campos,0,0,0,0,0
campus,0,0,0,0,0
canacope,0,0,0,0,0
canadá,0,0,0,0,0
canal,0,0,0,0,0
cancelación,0,0,0,0,0
cancelar,0,0,0,0,0
cancelaron,0,0,0,0,0
candidato,0,0,0,0,0
candidatos,0,0,0,0,0
canitec,0,0,0,0,0
cantidad,0,0,0,0,0
capacidad,0,0,0,0,0
capacitaciones,0,0,0,0,0
capital,0,0,0,0,0
capitalina,0,0,0,0,0
capitalino,0,0,0,0,0
capitalistas,0,0,0,0,0
capitán,0,0,0,0,0
captura,0,0,0,0,0
capturado,0,0,0,0,0
capítulo,0,0,0,0,0
capítulos,0,0,0,0,0
cara,0,0,0,0,0
carabobo,0,0,0,0,0
caracas,0,0,0,0,0
caracterizados,0,0,0,0,0
cardenal,0,0,0,0,0
cargo,0,0,0,0,0
cargos,0,0,0,0,0
carlos,0,0,0,0,0
carmen,0,0,0,0,0
caro,0,0,0,0,0
carso,0,0,0,0,0
carta,0,0,0,0,0
cartas,0,0,0,0,0
carteles,0,0,0,0,0
carácter,0,0,0,0,0
casa,0,0,0,0,0
casan,0,0,0,0,0
casas,0,0,0,0,0
casi,0,0,0,0,0
caso,0,0,0,0,0
casos,0,0,0,0,0
castellanos,0,0,0,0,0
castelló,0,0,0,0,0
castigo,0,0,0,0,0
castigos,0,0,0,0,0
castigue,0,0,0,0,0
castillejos,0,0,0,0,0
castillo,0,0,0,0,0
castro,0,0,0,0,0
casual,0,0,0,0,0
cataluña,0,0,0,0,0
categórica,0,0,0,0,0
catálogo,0,0,0,0,0
católica,0,0,0,0,0
causa,0,0,0,0,0
causales,0,0,0,0,0
causas,0,0,0,0,0
cautiverio,0,0,0,0,0
celebración,0,0,0,0,0
celebrado,0,0,0,0,0
celebrará,0,0,0,0,0
celos,0,0,0,0,0
cena,0,0,0,0,0
cenar,0,0,0,0,0
censura,0,0,0,0,0
centavos,0,0,0,0,0
centenar,0,0,0,0,0
center,0,0,0,0,0
central,0,0,0,0,0
centran,0,0,0,0,0
centro,0,0,0,0,0
centros,0,0,0,0,0
cerca,0,0,0,0,0
cercano,0,0,0,0,0
cercanos,0,0,0,0,0
ceremonia,0,0,0,0,0
cereso,0,0,0,0,0
cero,0,0,0,0,0
cerrada,0,0,0,0,0
cerrar,0,0,0,0,0
cerró,0,0,0,0,0
certeza,0,0,0,0,0
cervantes,0,0,0,0,0
cerén,0,0,0,0,0
cesar,0,0,0,0,0
chali,0,0,0,0,0
chapo,0,0,0,1.0,0
chase,0,0,0,0,0
chayo,0,0,0,0,0
chesnia,0,0,0,0,0
chico,0,0,0,0,0
chihuahua,0,0,0,0,0
china,0,0,0,0,0
chinas,0,0,0,0,0
chino,0,0,0,0,0
chipre,0,0,0,0,0
choque,0,0,0,0,0
chávez,0,0,0,0,0
cibarcafés,0,0,0,0,0
ciberespacio,0,0,0,0,0
cibernética,0,0,0,0,0
cien,0,0,0,0,0
ciento,0,0,0,0,0
cientos,0,0,0,0,0
cierta,0,0,0,0,0
cierto,0,0,0,0,0
cifra,0,0,0,0,0
cifras,0,0,0,0,0
cinco,0,0,0,0,0
cintia,0,0,0,0,0
circenses,0,0,0,0,0
circo,0,0,0,0,0
circos,0,0,0,0,0
circosinanimalesdf,0,0,0,0,0
circulado,0,0,0,0,0
circulan,0,0,0,0,0
circular,0,0,0,0,0
circunstancia,0,0,0,0,0
circunstancias,0,0,0,0,0
ciriaco,0,0,0,0,0
cirqueros,0,0,0,0,0
cisen,0,0,0,0,0
cita,0,0,0,0,0
citada,0,0,0,0,0
citado,0,0,0,0,0
citó,0,0,0,0,0
ciudad,0,0,0,0,0
ciudadano,0,0,0,0,0
ciudadanos,0,0,0,0,0
ciudadanía,0,0,0,0,0
ciudades,0,0,0,0,0
civil,0,0,0,0,0
civiles,0,0,0,0,0
civilizada,0,0,0,0,0
clandestinidad,0,0,0,0,0
clara,0,0,0,0,0
claro,0,0,0,0,0
clase,0,0,0,0,0
clerical,0,0,0,0,0
clientes,0,0,0,0,0
clérigos,0,0,0,0,0
cnn,0,0,0,0,0
co,0,0,0,0,0
coaliciones,0,0,0,0,0
cobarde,0,0,0,0,0
cobardía,0,0,0,0,0
coberturas,0,0,0,0,0
cocaína,0,0,0,0,0
cofece,0,0,0,0,0
coinciden,0,0,0,0,0
coincidieron,0,0,0,0,0
colaboración,0,0,0,0,0
colaboran,0,0,0,0,0
colaborar,0,0,0,0,0
colaboraron,0,0,0,0,0
colectivo,0,0,0,0,0
colocaría,0,0,0,0,0
colonia,0,0,0,0,0
combate,0,0,0,0,0
combatientes,0,0,0,0,0
combatir,0,0,0,0,0
comento,0,0,0,0,0
comentó,0,0,0,0,0
comenzaron,0,0,0,0,0
comenzaría,0,0,0,0,0
comenzó,0,0,0,0,0
comer,0,0,0,0,0
comercial,0,0,0,0,0
comerciales,0,0,0,0,0
comercialización,0,0,0,0,0
comercializadores,0,0,0,0,0
comerciante,0,0,0,0,0
comercio,0,0,0,0,0
comerse,0,0,0,0,0
cometidas,0,0,0,0,0
cometidos,0,0,0,0,0
comida,0,0,0,0,0
comiencen,0,0,0,0,0
comisionada,0,0,0,0,0
comisionado,0,0,0,0,0
comisionados,0,0,0,0,0
comisiones,0,0,0,0,0
comisión,0,0,0,0,0
comité,0,0,0,0,0
comités,0,0,0,0,0
comparación,0,0,0,0,0
comparadas,0,0,0,0,0
comparecencia,0,0,0,0,0
comparecer,0,0,0,0,0
comparó,0,0,0,0,0
compañero,0,0,0,0,0
compañía,0,0,0,0,0
compañías,0,0,0,0,0
competencia,0,0,0,0,0
competentes,0,0,0,0,0
competidores,0,0,0,0,0
compitió,0,0,0,0,0
complejidad,0,0,0,0,0
complejo,0,0,0,0,0
completas,0,0,0,0,0
complicado,0,0,0,0,0
compradores,0,0,0,0,0
comprados,0,0,0,0,0
compran,0,0,0,0,0
comprar,0,0,0,0,0
comprender,0,0,0,0,0
compromiso,0,0,0,0,0
compromisos,0,0,0,0,0
compró,0,0,0,0,0
computadora,0,0,0,0,0
comunicaciones,0,0,0,0,0
comunicación,0,0,0,0,0
comunicada,0,0,0,0,0
comunicado,0,0,0,0,0
comunicarse,0,0,0,0,0
comunidad,0,0,0,0,0
comunitario,0,0,0,0,0
comían,0,0,0,0,0
común,0,0,0,0,0
conapred,0,0,0,0,0
concede,0,0,0,0,0
concentración,0,0,0,0,0
concentrados,0,0,0,0,0
concesionarios,0,0,0,0,0
concesiones,0,0,0,0,0
concesión,0,0,0,0,0
conciencia,0,0,0,0,0
concluidas,0,0,0,0,0
concluirla,0,0,0,0,0
conclusiones,0,0,0,0,0
concluyó,0,0,0,0,0
concretamente,0,0,0,0,0
concretar,0,0,0,0,0
concurrieron,0,0,0,0,0
condado,0,0,0,0,0
condenado,0,0,0,0,0
condiciona,0,0,0,0,0
condicionada,0,0,0,0,0
condiciones,0,0,0,0,0
condición,0,0,0,0,0
conduciría,0,0,0,0,0
conducta,0,0,0,0,0
conductas,0,0,0,0,0
condusef,0,0,0,0,0
conectarse,0,0,0,0,0
conectividad,0,0,0,0,0
conectó,0,0,0,0,0
conexiones,0,0,0,0,0
conexión,0,0,0,0,0
conferencia,0,0,0,0,0
conferencias,0,0,0,0,0
confernández,0,0,0,0,0
confesaron,0,0,0,0,0
confiando,0,0,0,0,0
confianza,0,0,0,0,0
confidenciales,0,0,0,0,0
confirmado,0,0,0,0,0
confirmar,0,0,0,0,0
confirmó,0,0,0,0,0
conflicto,0,0,0,0,0
conflictos,0,0,0,0,0
conforme,0,0,0,0,0
conformidad,0,0,0,0,0
confrontación,0,0,0,0,0
confundir,0,0,0,0,0
congelación,0,0,0,0,0
congelamiento,0,0,0,0,0
congelaron,0,0,0,0,0
congele,0,0,0,0,0
congeló,0,0,0,0,0
congregación,0,0,0,0,0
congregaron,0,0,0,0,0
congreso,0,0,0,0,0
congresos,0,0,0,0,0
congruencia,0,0,0,0,0
conió,0,0,0,0,0
conjunta,0,0,0,0,0
conoce,0,0,0,0,0
conocemos,0,0,0,0,0
conocer,0,0,0,0,0
conocida,0,0,0,0,0
conocido,0,0,0,0,0
conocían,0,0,0,0,0
conquista,0,0,0,0,0
consagra,0,0,0,0,0
consciente,0,0,0,0,0
conscientes,0,0,0,0,0
consecuencias,0,0,0,0,0
conseguido,0,0,0,0,0
consejero,0,0,0,0,0
consejo,0,0,0,0,0
consenso,0,0,0,0,0
considera,0,0,0,0,0
consideración,0,0,0,0,0
considerado,0,0,0,0,0
consideramos,0,0,0,0,0
considerar,0,0,0,0,0
consideraron,0,0,0,0,0
consideraría,0,0,0,0,0
considerábamos,0,0,0,0,0
consideró,0,0,0,0,0
consignación,0,0,0,0,0
consignarla,0,0,0,0,0
consistorio,0,0,0,0,0
consolas,0,0,0,0,0
consta,0,0,0,0,0
constaba,0,0,0,0,0
constantemente,0,0,0,0,0
constitucional,0,0,0,0,0
constitucionales,0,0,0,0,0
constitucionalidad,0,0,0,0,0
constitución,0,0,0,0,0
constituye,0,0,0,0,0
constituyen,0,0,0,0,0
construido,0,0,0,0,0
construir,0,0,0,0,0
consulta,0,0,0,0,0
consultados,0,0,0,0,0
consultó,0,0,0,0,0
contacto,0,0,0,0,0
contactos,0,0,0,0,0
contempla,0,0,0,0,0
contemplan,0,0,0,0,0
contenido,0,0,0,0,0
contenidos,0,0,0,0,0
contestó,0,0,0,0,0
contexto,0,0,0,0,0
continuación,0,0,0,0,0
continuar,0,0,0,0,0
continuará,0,0,0,0,0
continúa,0,0,0,0,0
continúan,0,0,0,0,0
contrabando,0,0,0,0,0
contraloría,0,0,0,0,0
contransportación,0,0,0,0,0
contrario,0,0,0,0,0
contrarrestar,0,0,0,0,0
contraste,0,0,0,0,0
contratación,0,0,0,0,0
contratado,0,0,0,0,0
contratista,0,0,0,0,0
contrato,0,0,0,0,0
contratos,0,0,0,0,0
contrató,0,0,0,0,0
contribuido,0,0,0,0,0
contribuya,0,0,0,0,0
control,0,0,0,0,0
controlar,0,0,0,0,0
controle,0,0,0,0,0
convencidos,0,0,0,0,0
conveniente,0,0,0,0,0
convenio,0,0,0,0,0
conversaciones,0,0,0,0,0
conversación,0,0,0,0,0
convertido,0,0,0,0,0
convertirse,0,0,0,0,0
convierten,0,0,0,0,0
convirtió,0,0,0,0,0
convivencia,0,0,0,0,0
convivir,0,0,0,0,0
convocar,0,0,0,0,0
convocaron,0,0,0,0,0
cooperación,0,0,0,0,0
cooperar,0,0,0,0,0
coordinación,0,0,0,0,0
coordinador,0,0,0,0,0
coordinando,0,0,0,0,0
coordinó,0,0,0,0,0
coparticipación,0,0,0,0,0
coparticipado,0,0,0,0,0
corazones,0,0,0,0,0
corazón,0,0,0,0,0
cork,0,0,0,0,0
corporación,0,0,0,0,0
corporation,0,0,0,0,0
corral,0,0,0,0,0
correlaciones,0,0,0,0,0
correo,0,0,0,0,0
correos,0,0,0,0,0
corriendo,0,0,0,0,0
corriere,0,0,0,0,0
corroboran,0,0,0,0,0
corrupción,0,0,0,0,0
corta,0,0,0,0,0
cortas,0,0,0,0,0
corte,0,0,0,0,0
cosa,0,0,0,0,0
cosas,0,0,0,0,0
cosecha,0,0,0,0,0
costa,0,0,0,0,0
costanzo,0,0,0,0,0
costas,0,0,0,0,0
crea,0,0,0,0,0
creación,0,0,0,0,0
creada,0,0,0,0,0
creando,0,0,0,0,0
crear,0,0,0,0,0
crearon,0,0,0,0,0
crearse,0,0,0,0,0
crecido,0,0,0,0,0
crecimiento,0,0,0,0,0
crediticia,0,0,0,0,0
creen,0,0,0,0,0
creo,0,0,0,0,0
creíble,0,0,0,0,0
crimea,0,0,0,0,0
crimen,0,0,0,0,0
crimeo,0,0,0,0,0
criminal,0,0,0,0,0
criminales,0,0,0,0,0
crisis,0,0,0,0,0
crispado,0,0,0,0,0
cristo,0,0,0,0,0
criterio,0,0,0,0,0
criterios,0,0,0,0,0
criticó,0,0,0,0,0
cruce,0,0,0,0,0
cruciales,0,0,0,0,0
cruz,0,0,0,0,0
cruzada,0,0,0,0,0
cruzan,0,0,0,0,0
crédito,0,0,0,0,0
crímenes,0,0,0,0,0
cuadras,0,0,0,0,0
cuales,0,0,0,0,0
cualquier,0,0,0,0,0
cuarta,0,0,0,0,0
cuartel,0,0,0,0,0
cuarto,0,0,0,0,0
cuatro,0,0,0,0,0
cuba,0,0,0,0,0
cubadebate,0,0,0,0,0
cuc,0,0,0,0,0
cuenta,0,0,0,0,0
cuentas,0,0,0,0,0
cuente,0,0,0,0,0
cuerpo,0,0,0,0,0
cuestionamientos,0,0,0,0,0
cuestionamos,0,0,0,0,0
cuestiones,0,0,0,0,0
cuestionó,0,0,0,0,0
cuestión,0,0,0,0,0
cuidar,0,0,0,0,0
culpabilidad,0,0,0,0,0
culpable,0,0,0,0,0
cumbre,0,0,0,0,0
cumplan,0,0,0,0,0
cumple,0,0,0,0,0
cumplen,0,0,0,0,0
cumpliendo,0,0,0,0,0
cumplimiento,0,0,0,0,0
cumplirse,0,0,0,0,0
cumplió,0,0,0,0,0
